"chromosome"	"start"	"ratio"	"ratio_median"
8	70000001	0.452	0.413
8	70050001	0.445	0.413
8	70100001	0.334	0.413
8	70150001	0.158	0.413
8	70200001	0.4	0.413
8	70250001	0.51	0.413
8	70300001	0.752	0.72
8	70350001	0.739	0.72
8	70400001	0.727	0.72
8	70450001	0.651	0.72
8	70500001	0.707	0.72
8	70550001	0.78	0.72
8	70650001	0.642	0.72
8	70700001	0.665	0.72
8	70750001	0.757	0.72
8	70800001	0.759	0.72
8	70850001	0.663	0.72
8	70900001	0.626	0.72
8	70950001	0.698	0.72
8	71000001	0.688	0.72
8	71050001	0.812	0.72
8	71100001	0.742	0.72
8	71150001	0.773	0.72
8	71200001	0.78	0.72
8	71250001	0.675	0.72
8	71300001	0.672	0.72
8	71350001	0.763	0.72
8	71400001	0.727	0.72
8	71450001	0.755	0.72
8	71500001	0.63	0.72
8	71550001	0.673	0.72
8	71600001	0.689	0.72
8	71650001	0.773	0.72
8	71700001	0.791	0.72
8	71750001	0.747	0.72
8	71800001	0.679	0.72
8	71850001	0.733	0.72
8	71900001	0.765	0.72
8	71950001	0.737	0.72
8	72000001	0.649	0.72
8	72050001	0.795	0.72
8	72100001	0.756	0.72
8	72150001	0.763	0.72
8	72200001	0.874	0.72
8	72250001	0.695	0.72
8	72350001	0.674	0.72
8	72400001	0.779	0.72
8	72450001	0.741	0.72
8	72500001	0.736	0.72
8	72550001	0.653	0.72
8	72600001	0.8	0.72
8	72650001	0.553	0.72
8	72700001	0.769	0.72
8	72750001	0.728	0.72
8	72800001	0.712	0.72
8	72850001	0.775	0.72
8	72900001	0.821	0.72
8	72950001	0.704	0.72
8	73000001	0.87	0.72
8	73050001	0.677	0.72
8	73100001	0.745	0.72
8	73150001	0.754	0.72
8	73200001	0.694	0.72
8	73250001	0.718	0.72
8	73300001	0.723	0.72
8	73350001	0.624	0.72
8	73400001	0.72	0.72
8	73450001	0.557	0.72
8	73500001	0.793	0.72
8	73550001	0.759	0.72
8	73600001	0.748	0.72
8	73650001	0.78	0.72
8	73700001	0.595	0.72
8	73750001	0.659	0.72
8	73800001	0.762	0.72
8	73850001	0.76	0.72
8	73900001	0.678	0.72
8	73950001	0.78	0.72
8	74000001	0.691	0.72
8	74050001	0.658	0.72
8	74100001	0.718	0.72
8	74150001	0.664	0.72
8	74200001	0.794	0.72
8	74250001	0.724	0.72
8	74300001	0.642	0.72
8	74350001	0.767	0.72
8	74400001	0.642	0.72
8	74450001	0.737	0.72
8	74500001	0.848	0.72
8	74550001	0.632	0.72
8	74600001	0.721	0.72
8	74650001	0.61	0.72
8	74700001	0.785	0.72
8	74750001	0.608	0.72
8	74800001	0.707	0.72
8	74850001	0.681	0.72
8	74900001	0.753	0.72
8	74950001	0.725	0.72
8	75000001	0.776	0.72
8	75050001	0.72	0.72
8	75100001	0.751	0.72
8	75150001	0.656	0.72
8	75200001	0.544	0.72
8	75250001	0.75	0.72
8	75300001	0.742	0.72
8	75350001	0.682	0.72
8	75400001	0.727	0.72
8	75450001	0.889	0.72
8	75500001	0.581	0.72
8	75550001	0.757	0.72
8	75600001	0.787	0.72
8	75650001	0.768	0.72
8	75700001	0.687	0.72
8	75750001	0.638	0.72
8	75800001	0.67	0.72
8	75850001	0.698	0.72
8	75900001	0.684	0.72
8	75950001	0.511	0.409
8	76000001	0.312	0.409
8	76050001	0.373	0.409
8	76100001	0.454	0.409
8	76150001	0.344	0.409
8	76200001	0.281	0.409
8	76250001	0.337	0.409
8	76300001	0.34	0.409
8	76350001	0.279	0.409
8	76400001	0.461	0.409
8	76500001	0.332	0.409
8	76550001	0.427	0.409
8	76600001	0.344	0.409
8	76650001	0.474	0.409
8	76700001	0.494	0.409
8	76750001	0.275	0.409
8	76800001	0.289	0.409
8	76850001	0.334	0.409
8	76900001	0.412	0.409
8	76950001	0.344	0.409
8	77000001	0.37	0.409
8	77050001	0.499	0.409
8	77150001	0.342	0.409
8	77200001	0.359	0.409
8	77300001	0.201	0.409
8	77350001	0.395	0.409
8	77400001	0.398	0.409
8	77450001	0.416	0.409
8	77500001	0.304	0.409
8	77550001	0.238	0.409
8	77600001	0.403	0.409
8	77650001	0.54	0.409
8	77700001	0.41	0.409
8	77750001	0.257	0.409
8	77800001	0.46	0.409
8	77850001	0.49	0.409
8	77900001	0.326	0.409
8	77950001	0.395	0.409
8	78000001	0.404	0.409
8	78050001	0.466	0.409
8	78100001	0.481	0.409
8	78150001	0.515	0.409
8	78200001	0.319	0.409
8	78250001	0.241	0.409
8	78300001	0.436	0.409
8	78350001	0.478	0.409
8	78400001	0.332	0.409
8	78450001	0.35	0.409
8	78500001	0.377	0.409
8	78550001	0.39	0.409
8	78600001	0.34	0.409
8	78650001	0.46	0.409
8	78700001	0.446	0.409
8	78750001	0.396	0.409
8	78800001	0.454	0.409
8	78850001	0.417	0.409
8	78900001	0.438	0.409
8	78950001	0.395	0.409
8	79000001	0.354	0.409
8	79050001	0.463	0.409
8	79100001	0.504	0.409
8	79150001	0.292	0.409
8	79200001	0.338	0.409
8	79250001	0.387	0.409
8	79300001	0.424	0.409
8	79350001	0.39	0.409
8	79400001	0.352	0.409
8	79450001	0.567	0.409
8	79500001	0.419	0.409
8	79550001	0.38	0.409
8	79600001	0.454	0.409
8	79650001	0.526	0.409
8	79700001	0.517	0.409
8	79750001	0.423	0.409
8	79800001	0.371	0.409
8	79850001	0.487	0.409
8	79900001	0.481	0.409
8	79950001	0.337	0.409
8	80000001	0.458	0.409
8	80050001	0.213	0.409
8	80100001	0.518	0.409
8	80150001	0.349	0.409
8	80200001	0.451	0.409
8	80250001	0.343	0.409
8	80300001	0.332	0.409
8	80350001	0.515	0.409
8	80400001	0.403	0.409
8	80450001	0.472	0.409
8	80500001	0.622	0.409
8	80550001	0.32	0.409
8	80600001	0.473	0.409
8	80650001	0.499	0.409
8	80700001	0.436	0.409
8	80750001	0.4	0.409
8	80800001	0.438	0.409
8	80850001	0.373	0.409
8	80900001	0.376	0.409
8	80950001	0.435	0.409
8	81000001	0.53	0.409
8	81100001	0.357	0.409
8	81150001	0.355	0.409
8	81200001	0.36	0.409
8	81250001	0.541	0.409
8	81300001	0.383	0.409
8	81350001	0.316	0.409
8	81400001	0.468	0.409
8	81450001	0.403	0.409
8	81500001	0.336	0.409
8	81550001	0.386	0.409
8	81600001	0.45	0.409
8	81650001	0.382	0.409
8	81700001	0.427	0.409
8	81750001	0.527	0.409
8	81800001	0.393	0.409
8	81850001	0.4	0.409
8	81900001	0.564	0.409
8	81950001	0.391	0.409
8	82000001	0.35	0.409
8	82050001	0.37	0.409
8	82100001	0.411	0.409
8	82150001	0.57	0.409
8	82200001	0.284	0.409
8	82250001	0.462	0.409
8	82300001	0.297	0.409
8	82350001	0.354	0.409
8	82400001	0.359	0.409
8	82450001	0.333	0.409
8	82500001	0.453	0.409
8	82550001	0.37	0.409
8	82600001	0.34	0.409
8	82650001	0.265	0.409
8	82700001	0.461	0.409
8	82750001	0.45	0.409
8	82800001	0.567	0.409
8	82850001	0.447	0.409
8	82900001	0.277	0.409
8	82950001	0.427	0.409
8	83000001	0.528	0.409
8	83050001	0.383	0.409
8	83100001	0.291	0.409
8	83150001	0.292	0.409
8	83200001	0.527	0.409
8	83250001	0.486	0.409
8	83300001	0.388	0.409
8	83350001	0.455	0.409
8	83400001	0.403	0.409
8	83450001	0.342	0.409
8	83500001	0.38	0.409
8	83550001	0.506	0.409
8	83600001	0.453	0.409
8	83650001	0.452	0.409
8	83700001	0.425	0.409
8	83750001	0.517	0.409
8	83800001	0.425	0.409
8	83850001	0.502	0.409
8	83900001	0.485	0.409
8	83950001	0.318	0.409
8	84000001	0.446	0.409
8	84050001	0.462	0.409
8	84100001	0.468	0.409
8	84150001	0.412	0.409
8	84200001	0.419	0.409
8	84250001	0.492	0.409
8	84300001	0.448	0.409
8	84350001	0.236	0.409
8	84400001	0.346	0.409
8	84450001	0.407	0.409
8	84500001	0.431	0.409
8	84550001	0.471	0.409
8	84600001	0.214	0.409
8	84650001	0.45	0.409
8	84700001	0.337	0.409
8	84750001	0.247	0.409
8	84800001	0.403	0.409
8	84850001	0.482	0.409
8	84900001	0.293	0.409
8	84950001	0.546	0.409
8	85000001	0.249	0.409
8	85050001	0.399	0.409
8	85100001	0.203	0.409
8	85150001	0.475	0.409
8	85200001	0.467	0.409
8	85250001	0.37	0.409
8	85300001	0.237	0.409
8	85350001	0.248	0.409
8	85400001	0.515	0.409
8	85450001	0.38	0.409
8	85500001	0.263	0.409
8	85550001	0.395	0.409
8	85600001	0.318	0.409
8	85650001	0.375	0.409
8	85700001	0.35	0.409
8	85750001	0.431	0.409
8	85800001	0.389	0.409
8	85850001	0.416	0.409
8	85900001	0.364	0.409
8	85950001	0.328	0.409
8	86000001	0.521	0.409
8	86050001	0.431	0.409
8	86100001	0.563	0.409
8	86150001	0.443	0.409
8	86200001	0.501	0.409
8	86250001	0.419	0.409
8	86300001	0.553	0.409
8	86350001	0.477	0.409
8	86400001	0.365	0.409
8	86450001	0.482	0.409
8	86500001	0.34	0.409
8	86850001	0.423	0.409
8	86900001	0.494	0.409
8	86950001	0.329	0.409
8	87000001	0.389	0.409
8	87050001	0.537	0.409
8	87100001	0.503	0.409
8	87150001	0.289	0.409
8	87200001	0.39	0.409
8	87250001	0.501	0.409
8	87300001	0.351	0.409
8	87350001	0.457	0.409
8	87400001	0.356	0.409
8	87450001	0.511	0.409
8	87500001	0.443	0.409
8	87550001	0.391	0.409
8	87600001	0.327	0.409
8	87650001	0.393	0.409
8	87700001	0.378	0.409
8	87750001	0.337	0.409
8	87800001	0.34	0.409
8	87850001	0.388	0.409
8	87900001	0.421	0.409
8	87950001	0.397	0.409
8	88000001	0.372	0.409
8	88050001	0.395	0.409
8	88100001	0.322	0.409
8	88150001	0.362	0.409
8	88200001	0.501	0.409
8	88250001	0.538	0.409
8	88300001	0.415	0.409
8	88350001	0.387	0.409
8	88400001	0.493	0.409
8	88450001	0.171	0.409
8	88500001	0.314	0.409
8	88550001	0.267	0.409
8	88600001	0.374	0.409
8	88650001	0.521	0.409
8	88700001	0.355	0.409
8	88750001	0.42	0.409
8	88800001	0.408	0.409
8	88850001	0.333	0.409
8	88900001	0.442	0.409
8	88950001	0.287	0.409
8	89000001	0.457	0.409
8	89050001	0.405	0.409
8	89100001	0.286	0.409
8	89150001	0.268	0.409
8	89200001	0.506	0.409
8	89250001	0.416	0.409
8	89300001	0.404	0.409
8	89350001	0.476	0.409
8	89400001	0.503	0.409
8	89450001	0.368	0.409
8	89500001	0.413	0.409
8	89550001	0.471	0.409
8	89600001	0.401	0.409
8	89650001	0.457	0.409
8	89700001	0.334	0.409
8	89750001	0.412	0.409
8	89800001	0.423	0.409
8	89850001	0.432	0.409
8	89900001	0.432	0.409
8	89950001	0.49	0.409
8	90000001	0.44	0.409
8	90050001	0.444	0.409
8	90100001	0.52	0.409
8	90150001	0.359	0.409
8	90200001	0.443	0.409
8	90250001	0.466	0.409
8	90300001	0.341	0.409
8	90350001	0.513	0.409
8	90400001	0.399	0.409
8	90450001	0.347	0.409
8	90500001	0.259	0.409
8	90550001	0.226	0.409
8	90600001	0.366	0.409
8	90650001	0.539	0.409
8	90700001	0.388	0.409
8	90750001	0.421	0.409
8	90800001	0.382	0.409
8	90850001	0.283	0.409
8	90900001	0.458	0.409
8	90950001	0.547	0.409
8	91000001	0.45	0.409
8	91050001	0.371	0.409
8	91100001	0.373	0.409
8	91150001	0.415	0.409
8	91200001	0.41	0.409
8	91250001	0.474	0.409
8	91300001	0.455	0.409
8	91350001	0.366	0.409
8	91400001	0.414	0.409
8	91450001	0.418	0.409
8	91500001	0.478	0.409
8	91550001	0.466	0.409
8	91600001	0.395	0.409
8	91650001	0.417	0.409
8	91700001	0.473	0.409
8	91750001	0.358	0.409
8	91800001	0.424	0.409
8	91850001	0.433	0.409
8	91900001	0.427	0.409
8	91950001	0.367	0.409
8	92000001	0.312	0.409
8	92050001	0.32	0.409
8	92100001	0.476	0.409
8	92150001	0.394	0.409
8	92200001	0.254	0.409
8	92250001	0.462	0.409
8	92300001	0.367	0.409
8	92350001	0.42	0.409
8	92400001	0.391	0.409
8	92450001	0.399	0.409
8	92500001	0.241	0.409
8	92600001	0.42	0.409
8	92650001	0.46	0.409
8	92700001	0.452	0.409
8	92750001	0.336	0.409
8	92850001	0.32	0.409
8	92900001	0.367	0.409
8	92950001	0.325	0.409
8	93000001	0.329	0.409
8	93050001	0.375	0.409
8	93100001	0.443	0.409
8	93150001	0.343	0.409
8	93200001	0.29	0.409
8	93250001	0.372	0.409
8	93300001	0.361	0.409
8	93350001	0.364	0.409
8	93400001	0.447	0.409
8	93450001	0.352	0.409
8	93500001	0.344	0.409
8	93550001	0.254	0.409
8	93600001	0.451	0.409
8	93650001	0.396	0.409
8	93700001	0.284	0.409
8	93750001	0.373	0.409
8	93800001	0.423	0.409
8	93850001	0.465	0.409
8	93900001	0.486	0.409
8	93950001	0.474	0.409
8	94000001	0.491	0.409
8	94050001	0.48	0.409
8	94100001	0.447	0.409
8	94150001	0.418	0.409
8	94200001	0.369	0.409
8	94250001	0.504	0.409
8	94300001	0.497	0.409
8	94350001	0.423	0.409
8	94400001	0.361	0.409
8	94450001	0.433	0.409
8	94500001	0.429	0.409
8	94550001	0.491	0.409
8	94600001	0.434	0.409
8	94650001	0.391	0.409
8	94700001	0.427	0.409
8	94750001	0.553	0.409
8	94800001	0.446	0.409
8	94850001	0.341	0.409
8	94900001	0.454	0.409
8	94950001	0.452	0.409
8	95000001	0.433	0.409
8	95050001	0.499	0.409
8	95100001	0.435	0.409
8	95150001	0.452	0.409
8	95200001	0.586	0.409
8	95250001	0.382	0.409
8	95300001	0.443	0.409
8	95350001	0.439	0.409
8	95400001	0.324	0.409
8	95450001	0.321	0.409
8	95500001	0.308	0.409
8	95550001	0.432	0.409
8	95600001	0.373	0.409
8	95650001	0.333	0.409
8	95700001	0.415	0.409
8	95750001	0.328	0.409
8	95800001	0.385	0.409
8	95850001	0.497	0.409
8	95900001	0.413	0.409
8	95950001	0.611	0.409
8	96000001	0.446	0.409
8	96050001	0.341	0.409
8	96100001	0.364	0.409
8	96150001	0.452	0.409
8	96200001	0.421	0.409
8	96250001	0.532	0.409
8	96300001	0.447	0.409
8	96350001	0.425	0.409
8	96400001	0.458	0.409
8	96450001	0.483	0.409
8	96500001	0.475	0.409
8	96550001	0.16	0.409
8	96600001	0.476	0.409
8	96650001	0.47	0.409
8	96700001	0.436	0.409
8	96750001	0.381	0.409
8	96800001	0.391	0.409
8	96850001	0.383	0.409
8	96900001	0.418	0.409
8	96950001	0.379	0.409
8	97000001	0.382	0.409
8	97050001	0.379	0.409
8	97100001	0.291	0.409
8	97200001	0.368	0.409
8	97250001	0.382	0.409
8	97300001	0.452	0.409
8	97350001	0.399	0.409
8	97400001	0.501	0.409
8	97450001	0.485	0.409
8	97500001	0.497	0.409
8	97550001	0.312	0.409
8	97600001	0.403	0.409
8	97650001	0.399	0.409
8	97700001	0.297	0.409
8	97750001	0.371	0.409
8	97800001	0.493	0.409
8	97850001	0.441	0.409
8	97900001	0.446	0.409
8	97950001	0.468	0.409
8	98000001	0.378	0.409
8	98050001	0.445	0.409
8	98100001	0.411	0.409
8	98150001	0.375	0.409
8	98200001	0.529	0.409
8	98250001	0.342	0.409
8	98350001	0.346	0.409
8	98400001	0.301	0.409
8	98450001	0.305	0.409
8	98600001	0.279	0.409
8	98650001	0.276	0.409
8	98700001	0.466	0.409
8	98750001	0.454	0.409
8	98800001	0.414	0.409
8	98850001	0.567	0.409
8	98900001	0.419	0.409
8	98950001	0.505	0.409
8	99000001	0.449	0.409
8	99050001	0.327	0.409
8	99100001	0.464	0.409
8	99150001	0.424	0.409
8	99200001	0.351	0.409
8	99250001	0.225	0.409
8	99300001	0.433	0.409
8	99350001	0.354	0.409
8	99400001	0.299	0.409
8	99450001	0.453	0.409
8	99500001	0.383	0.409
8	99550001	0.428	0.409
8	99600001	0.378	0.409
8	99650001	0.414	0.409
8	99700001	0.358	0.409
8	99750001	0.358	0.409
8	99800001	0.453	0.409
8	99850001	0.241	0.409
8	99900001	0.438	0.409
8	99950001	0.532	0.409
8	100000001	0.438	0.409
8	100050001	0.488	0.409
8	100100001	0.517	0.409
8	100150001	0.423	0.409
8	100200001	0.455	0.409
8	100250001	0.398	0.409
8	100300001	0.456	0.409
8	100350001	0.416	0.409
8	100400001	0.472	0.409
8	100450001	0.407	0.409
8	100550001	0.458	0.409
8	100600001	0.454	0.409
8	100650001	0.439	0.409
8	100700001	0.273	0.409
8	100750001	0.386	0.409
8	100800001	0.48	0.409
8	100850001	0.385	0.409
8	100900001	0.398	0.409
8	100950001	0.382	0.409
8	101000001	0.378	0.409
8	101050001	0.379	0.409
8	101100001	0.401	0.409
8	101150001	0.494	0.409
8	101200001	0.413	0.409
8	101250001	0.284	0.409
8	101300001	0.441	0.409
8	101350001	0.424	0.409
8	101400001	0.482	0.409
8	101450001	0.483	0.409
8	101500001	0.467	0.409
8	101550001	0.497	0.409
8	101600001	0.327	0.409
8	101650001	0.362	0.409
8	101700001	0.462	0.409
8	101750001	0.441	0.409
8	101800001	0.34	0.409
8	101850001	0.296	0.409
8	101900001	0.439	0.409
8	101950001	0.5	0.409
8	102000001	0.417	0.409
8	102050001	0.507	0.409
8	102100001	0.35	0.409
8	102150001	0.399	0.409
8	102200001	0.439	0.409
8	102250001	0.349	0.409
8	102300001	0.405	0.409
8	102350001	0.476	0.409
8	102400001	0.388	0.409
8	102450001	0.45	0.409
8	102500001	0.513	0.409
8	102600001	0.524	0.409
8	102700001	0.433	0.409
8	102750001	0.417	0.409
8	102800001	0.46	0.409
8	102850001	0.435	0.409
8	102900001	0.311	0.409
8	102950001	0.321	0.409
8	103000001	0.316	0.409
8	103050001	0.393	0.409
8	103100001	0.48	0.409
8	103150001	0.36	0.409
8	103200001	0.346	0.409
8	103250001	0.386	0.409
8	103300001	0.314	0.409
8	103350001	0.49	0.409
8	103400001	0.306	0.409
8	103500001	0.466	0.409
8	103550001	0.388	0.409
8	103600001	0.475	0.409
8	103650001	0.311	0.409
8	103700001	0.507	0.409
8	103750001	0.509	0.409
8	103800001	0.432	0.409
8	103850001	0.446	0.409
8	103900001	0.452	0.409
8	103950001	0.396	0.409
8	104000001	0.426	0.409
8	104050001	0.547	0.409
8	104100001	0.46	0.409
8	104150001	0.372	0.409
8	104200001	0.435	0.409
8	104250001	0.551	0.409
8	104300001	0.486	0.409
8	104350001	0.403	0.409
8	104400001	0.401	0.409
8	104450001	0.533	0.409
8	104500001	0.443	0.409
8	104550001	0.471	0.409
8	104600001	0.418	0.409
8	104650001	0.42	0.409
8	104700001	0.401	0.409
8	104750001	0.38	0.409
8	104800001	0.47	0.409
8	104850001	0.508	0.409
8	104900001	0.443	0.409
8	104950001	0.443	0.409
8	105000001	0.347	0.409
8	105050001	0.373	0.409
8	105100001	0.504	0.409
8	105150001	0.419	0.409
8	105200001	0.327	0.409
8	105250001	0.242	0.409
8	105300001	0.274	0.409
8	105350001	0.311	0.409
8	105400001	0.463	0.409
8	105450001	0.31	0.409
8	105500001	0.488	0.409
8	105550001	0.355	0.409
8	105600001	0.303	0.409
8	105650001	0.416	0.409
8	105700001	0.425	0.409
8	105750001	0.291	0.409
8	105800001	0.348	0.409
8	105850001	0.424	0.409
8	105900001	0.381	0.409
8	105950001	0.473	0.409
8	106000001	0.588	0.409
8	106050001	0.43	0.409
8	106100001	0.295	0.409
8	106150001	0.45	0.409
8	106200001	0.482	0.409
8	106250001	0.435	0.409
8	106300001	0.36	0.409
8	106350001	0.282	0.409
8	106400001	0.532	0.409
8	106450001	0.72	0.745
8	106500001	0.805	0.745
8	106550001	0.776	0.745
8	106600001	0.677	0.745
8	106650001	-0.021	-0.053
8	106700001	0.013	-0.053
8	106750001	-0.058	-0.053
8	106800001	-0.1	-0.053
8	106850001	-0.104	-0.053
8	106900001	-0.458	-0.586
8	106950001	-0.562	-0.586
8	107000001	-0.607	-0.586
8	107050001	-0.646	-0.586
8	107100001	-0.713	-0.586
8	107150001	-0.646	-0.586
8	107200001	-0.539	-0.586
8	107250001	-0.627	-0.586
8	107350001	-0.616	-0.586
8	107400001	-0.501	-0.586
8	107450001	-0.559	-0.586
8	107500001	-0.532	-0.586
8	107550001	-0.488	-0.586
8	107600001	-0.552	-0.586
8	107650001	-0.522	-0.586
8	107700001	-0.529	-0.586
8	107750001	-0.65	-0.586
8	107800001	-0.669	-0.586
8	107850001	-0.605	-0.586
8	107900001	-0.558	-0.586
8	107950001	-0.577	-0.586
8	108000001	-0.715	-0.586
8	108050001	-0.385	-0.586
8	108100001	-0.59	-0.586
8	108150001	-0.539	-0.586
8	108200001	-0.322	-0.586
8	108250001	-0.554	-0.586
8	108300001	-0.566	-0.586
8	108350001	-0.744	-0.586
8	108400001	-0.474	-0.586
8	108450001	-0.646	-0.586
8	108500001	-0.703	-0.586
8	108550001	-0.629	-0.586
8	108600001	-0.603	-0.586
8	108650001	-0.513	-0.586
8	108700001	-0.599	-0.586
8	108750001	-0.593	-0.586
8	108800001	-0.767	-0.586
8	108850001	-0.501	-0.586
8	108900001	-0.506	-0.586
8	108950001	-0.621	-0.586
8	109000001	-0.592	-0.586
8	109050001	-0.587	-0.586
8	109100001	-0.71	-0.586
8	109150001	-0.598	-0.586
8	109200001	-0.633	-0.586
8	109250001	-0.713	-0.586
8	109350001	-0.709	-0.586
8	109400001	-0.532	-0.586
8	109450001	-0.506	-0.586
8	109500001	-0.639	-0.586
8	109550001	-0.549	-0.586
8	109600001	-0.452	-0.586
8	109650001	-0.532	-0.586
8	109700001	-0.609	-0.586
8	109750001	-0.591	-0.586
8	109800001	-0.573	-0.586
8	109850001	-0.661	-0.586
8	109900001	-0.698	-0.586
8	109950001	-0.79	-0.586
8	110000001	-0.602	-0.586
8	110050001	-0.449	-0.586
8	110100001	-0.667	-0.586
8	110150001	-0.634	-0.586
8	110200001	-0.534	-0.586
8	110250001	-0.569	-0.586
8	110300001	-0.617	-0.586
8	110350001	-0.523	-0.586
8	110400001	-0.557	-0.586
8	110450001	-0.557	-0.586
8	110500001	-0.587	-0.586
8	110550001	-0.485	-0.586
8	110600001	-0.743	-0.586
8	110650001	-0.523	-0.586
8	110700001	-0.503	-0.586
8	110750001	-0.574	-0.586
8	110800001	-0.511	-0.586
8	110850001	-0.655	-0.586
8	110900001	-0.696	-0.586
8	110950001	-0.731	-0.586
8	111000001	-0.486	-0.586
8	111050001	-0.656	-0.586
8	111100001	-0.619	-0.586
8	111150001	-0.145	-0.009
8	111200001	-0.157	-0.009
8	111250001	-0.011	-0.009
8	111300001	-0.098	-0.009
8	111350001	0.022	-0.009
8	111400001	-0.09	-0.009
8	111450001	0.074	-0.009
8	111500001	0.048	-0.009
8	111550001	0.004	-0.009
8	111600001	0.132	-0.009
8	111650001	0.048	-0.009
8	111700001	-0.137	-0.009
8	111750001	-0.155	-0.009
8	111800001	-0.01	-0.009
8	111850001	0.053	-0.009
8	111900001	0.034	-0.009
8	111950001	-0.114	-0.009
8	112000001	0.027	-0.009
8	112050001	-0.071	-0.009
8	112100001	-0.062	-0.009
8	112150001	-0.011	-0.009
8	112200001	-0.043	-0.009
8	112250001	-0.031	-0.009
8	112300001	0.02	-0.009
8	112350001	0.078	-0.009
8	112400001	-0.012	-0.009
8	112450001	-0.046	-0.009
8	112500001	-0.064	-0.009
8	112550001	0.001	-0.009
8	112600001	-0.067	-0.009
8	112650001	-0.331	-0.009
8	112700001	0.049	-0.009
8	112750001	0.007	-0.009
8	112800001	-0.047	-0.009
8	112850001	0.019	-0.009
8	112900001	-0.022	-0.009
8	112950001	0.143	-0.009
8	113000001	-0.039	-0.009
8	113050001	-0.109	-0.009
8	113100001	-0.142	-0.009
8	113150001	-0.016	-0.009
8	113200001	-0.012	-0.009
8	113250001	0.078	-0.009
8	113300001	0.025	-0.009
8	113350001	-0.057	-0.009
8	113400001	-0.069	-0.009
8	113450001	-0.046	-0.009
8	113500001	0.185	-0.009
8	113550001	-0.024	-0.009
8	113600001	-0.041	-0.009
8	113650001	-0.05	-0.009
8	113700001	-0.065	-0.009
8	113750001	0.024	-0.009
8	113800001	0.075	-0.009
8	113850001	0.087	-0.009
8	113900001	-0.135	-0.009
8	113950001	-0.047	-0.009
8	114000001	0.153	-0.009
8	114050001	0.02	-0.009
8	114100001	0.086	-0.009
8	114150001	0.152	-0.009
8	114200001	-0.122	-0.009
8	114250001	-0.018	-0.009
8	114300001	0.048	-0.009
8	114350001	-0.049	-0.009
8	114400001	0.028	-0.009
8	114450001	0.022	-0.009
8	114500001	-0.191	-0.009
8	114550001	0.074	-0.009
8	114600001	0.033	-0.009
8	114650001	0.043	-0.009
8	114700001	0.017	-0.009
8	114750001	0.124	-0.009
8	114800001	-0.05	-0.009
8	114850001	0.111	-0.009
8	114900001	-0.022	-0.009
8	114950001	0.042	-0.009
8	115000001	0.027	-0.009
8	115050001	-0.131	-0.009
8	115100001	-0.028	-0.009
8	115150001	0.12	-0.009
8	115200001	0.032	-0.009
8	115250001	0.052	-0.009
8	115300001	-0.082	-0.009
8	115350001	0.067	-0.009
8	115400001	0.086	-0.009
8	115450001	0.01	-0.009
8	115500001	-0.051	-0.009
8	115550001	-0.002	-0.009
8	115600001	-0.121	-0.009
8	115650001	0.074	-0.009
8	115700001	-0.05	-0.009
8	115750001	-0.058	-0.009
8	115800001	0.08	-0.009
8	115850001	0.028	-0.009
8	115900001	0.148	-0.009
8	115950001	-0.011	-0.009
8	116000001	-0.016	-0.009
8	116050001	0.055	-0.009
8	116100001	0.102	-0.009
8	116150001	0.08	-0.009
8	116200001	0.03	-0.009
8	116250001	0.139	-0.009
8	116300001	-0.12	-0.009
8	116350001	0.033	-0.009
8	116400001	-0.02	-0.009
8	116450001	-0.068	-0.009
8	116500001	0.147	-0.009
8	116550001	0.062	-0.009
8	116600001	0.084	-0.009
8	116650001	-0.061	-0.009
8	116700001	0.114	-0.009
8	116750001	0.068	-0.009
8	116800001	0.119	-0.009
8	116850001	0.007	-0.009
8	116900001	0.104	-0.009
8	116950001	0.058	-0.009
8	117000001	0.044	-0.009
8	117050001	0.196	-0.009
8	117100001	-0.036	-0.009
8	117150001	0.185	-0.009
8	117200001	0.027	-0.009
8	117250001	0.041	-0.009
8	117300001	0.169	-0.009
8	117350001	0.101	-0.009
8	117400001	0.116	-0.009
8	117450001	-0.067	-0.009
8	117500001	-0.068	-0.009
8	117550001	-0.139	-0.009
8	117650001	0.025	-0.009
8	117700001	0.06	-0.009
8	117750001	0.027	-0.009
8	117800001	0.027	-0.009
8	117850001	0.102	-0.009
8	117900001	0.03	-0.009
8	117950001	0.106	-0.009
8	118000001	-0.022	-0.009
8	118050001	0.102	-0.009
8	118100001	0.224	-0.009
8	118150001	0.017	-0.009
8	118200001	-0.003	-0.009
8	118250001	0.177	-0.009
8	118300001	0.014	-0.009
8	118350001	-0.104	-0.009
8	118400001	0.076	-0.009
8	118450001	0.11	-0.009
8	118500001	-0.038	-0.009
8	118550001	0.083	-0.009
8	118600001	0.077	-0.009
8	118650001	0.037	-0.009
8	118700001	0.107	-0.009
8	118750001	0.041	-0.009
8	118800001	-0.092	-0.009
8	118850001	-0.035	-0.009
8	118900001	-0.105	-0.009
8	118950001	-0.028	-0.009
8	119000001	0.052	-0.009
8	119050001	0.019	-0.009
8	119100001	0.012	-0.009
8	119150001	-0.009	-0.009
8	119200001	-0.111	-0.009
8	119250001	0.015	-0.009
8	119300001	-0.158	-0.009
8	119350001	0.051	-0.009
8	119400001	0.048	-0.009
8	119450001	-0.048	-0.009
8	119500001	0.119	-0.009
8	119550001	0.041	-0.009
8	119600001	0.024	-0.009
